measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,San Marino,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,23223.5602,24611.73068,21753.94069
Prevalence,San Marino,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,20619.41127,21853.4303,19317.10215
Prevalence,Slovenia,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,14707.38031,15839.42032,13672.1066
Prevalence,Slovenia,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,14817.96574,15918.86484,13740.56036
Prevalence,Slovenia,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,14740.23813,15794.42911,13743.83515
Prevalence,Bulgaria,Male,Age-standardized,Headache disorders,Rate,1990,32314.52642,35659.36616,29010.36498
Prevalence,Bulgaria,Female,Age-standardized,Headache disorders,Rate,1990,39781.90413,43069.50347,36431.93742
Prevalence,Bulgaria,Both,Age-standardized,Headache disorders,Rate,1990,36083.20607,39294.87312,32768.4658
Prevalence,Chile,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,18661.32515,20100.57393,17146.31915
Prevalence,Chile,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,25929.63161,27612.78939,24214.17283
Prevalence,Chile,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,22484.23131,23939.53053,20910.50151
Prevalence,Luxembourg,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,17336.81638,18570.1952,16099.71281
Prevalence,Luxembourg,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,23711.89037,25102.40366,22249.87357
Prevalence,Luxembourg,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,20635.04942,21933.38797,19286.6388
Prevalence,Egypt,Male,Age-standardized,Headache disorders,Rate,1990,31274.83073,34581.9396,28164.23515
Prevalence,Egypt,Female,Age-standardized,Headache disorders,Rate,1990,37001.9231,40488.92032,33545.31943
Prevalence,Egypt,Both,Age-standardized,Headache disorders,Rate,1990,34088.065,37275.74419,30858.5982
Prevalence,Japan,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,18140.08899,19388.81363,17007.63458
Prevalence,Japan,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,26298.64117,27851.82917,24855.69217
Prevalence,Japan,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,22397.33974,23786.70097,21127.22027
Prevalence,Malaysia,Male,Age-standardized,Headache disorders,Rate,1990,30058.30327,33012.48489,27135.5864
Prevalence,Malaysia,Female,Age-standardized,Headache disorders,Rate,1990,35152.96957,38388.67233,32185.03649
Prevalence,Malaysia,Both,Age-standardized,Headache disorders,Rate,1990,32601.52825,35637.736,29682.7053
Prevalence,Pakistan,Male,Age-standardized,Headache disorders,Rate,1990,33599.19288,36317.20319,30752.88375
Prevalence,Pakistan,Female,Age-standardized,Headache disorders,Rate,1990,35826.1888,38539.16748,33149.58416
Prevalence,Pakistan,Both,Age-standardized,Headache disorders,Rate,1990,34654.91401,37349.15292,31952.07056
Prevalence,Belgium,Male,Age-standardized,Headache disorders,Rate,1990,37075.50502,40694.12941,33282.41596
Prevalence,Belgium,Female,Age-standardized,Headache disorders,Rate,1990,45660.32485,49076.7775,42060.00194
Prevalence,Belgium,Both,Age-standardized,Headache disorders,Rate,1990,41371.44915,44889.29836,37796.89397
Prevalence,Liberia,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,13381.29992,14323.76891,12476.65565
Prevalence,Liberia,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,14877.7213,15809.43164,13951.96448
Prevalence,Liberia,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,14086.6601,15022.32383,13203.51532
Prevalence,Seychelles,Male,Age-standardized,Headache disorders,Rate,1990,30911.37089,34137.72571,27911.31568
Prevalence,Seychelles,Female,Age-standardized,Headache disorders,Rate,1990,36912.14126,40165.07527,33586.17849
Prevalence,Seychelles,Both,Age-standardized,Headache disorders,Rate,1990,33915.96667,37104.10632,30831.53461
Prevalence,Croatia,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,14453.64414,15437.06437,13557.02563
Prevalence,Croatia,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,16558.96972,17641.93427,15535.16184
Prevalence,Croatia,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,15505.33396,16511.698,14545.6555
Prevalence,Burundi,Male,Age-standardized,Headache disorders,Rate,1990,24476.9783,27256.09878,21725.69311
Prevalence,Burundi,Female,Age-standardized,Headache disorders,Rate,1990,27177.30561,29971.69125,24627.3589
Prevalence,Burundi,Both,Age-standardized,Headache disorders,Rate,1990,25898.73567,28645.6475,23293.60359
Prevalence,Republic of Korea,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,16392.17371,17549.53118,15212.64685
Prevalence,Republic of Korea,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,25987.82674,27465.5514,24578.70316
Prevalence,Republic of Korea,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,21573.84053,22819.97664,20366.62322
Prevalence,Marshall Islands,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,15279.80084,16313.44551,14256.02229
Prevalence,Marshall Islands,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,19097.28755,20296.30131,17914.93048
Prevalence,Marshall Islands,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,17164.06909,18249.51097,16080.36688
Prevalence,South Africa,Male,Age-standardized,Headache disorders,Rate,1990,29921.14001,32428.07262,27427.32534
Prevalence,South Africa,Female,Age-standardized,Headache disorders,Rate,1990,33595.89648,36223.73361,30917.48329
Prevalence,South Africa,Both,Age-standardized,Headache disorders,Rate,1990,31849.66444,34243.30836,29418.0439
Prevalence,Comoros,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,13155.55183,14090.77962,12258.22981
Prevalence,Comoros,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,13778.44922,14703.55381,12902.75146
Prevalence,Comoros,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,13477.07732,14382.83546,12629.95369
Prevalence,Dominican Republic,Male,Age-standardized,Headache disorders,Rate,1990,28384.90174,31387.69713,25273.50924
Prevalence,Dominican Republic,Female,Age-standardized,Headache disorders,Rate,1990,34843.7179,38112.97514,31720.33628
Prevalence,Dominican Republic,Both,Age-standardized,Headache disorders,Rate,1990,31702.23316,34787.02304,28676.00258
Prevalence,Guam,Male,Age-standardized,Headache disorders,Rate,1990,28173.29551,31188.86191,25369.80133
Prevalence,Guam,Female,Age-standardized,Headache disorders,Rate,1990,33794.56356,36879.30876,30612.58293
Prevalence,Guam,Both,Age-standardized,Headache disorders,Rate,1990,30788.19773,33774.82052,27849.13279
Prevalence,Iraq,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,13437.83302,14517.21091,12443.02569
Prevalence,Iraq,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,16526.70831,17887.93511,15285.71834
Prevalence,Iraq,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,14966.84538,16094.4351,13908.21304
Prevalence,Denmark,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,21003.25949,22173.43672,19869.51295
Prevalence,Denmark,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,25460.35763,26788.1347,24137.34963
Prevalence,Denmark,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,23290.4334,24514.9364,22092.20326
Prevalence,Ecuador,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,14328.01429,15308.7798,13385.37207
Prevalence,Ecuador,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,18450.52725,19505.98881,17392.90977
Prevalence,Ecuador,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,16411.24938,17395.27999,15438.29969
Prevalence,Senegal,Male,Age-standardized,Headache disorders,Rate,2000,31101.641,34206.24193,28000.98642
Prevalence,Senegal,Female,Age-standardized,Headache disorders,Rate,2000,35377.09136,38501.1478,32194.58254
Prevalence,Senegal,Both,Age-standardized,Headache disorders,Rate,2000,33298.06619,36385.22462,30228.80343
Prevalence,Guam,Male,Age-standardized,Headache disorders,Rate,2000,28167.35043,31231.60157,25358.91954
Prevalence,Guam,Female,Age-standardized,Headache disorders,Rate,2000,33805.3199,36825.8489,30577.87065
Prevalence,Guam,Both,Age-standardized,Headache disorders,Rate,2000,30934.76565,33945.2623,28004.05479
Prevalence,Somalia,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,12674.06233,13700.57594,11720.46969
Prevalence,Somalia,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,13355.06965,14284.5979,12394.77806
Prevalence,Somalia,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,13041.71541,13987.50131,12138.28859
Prevalence,Tunisia,Male,Age-standardized,Headache disorders,Rate,1990,29896.31015,32892.17363,27007.37552
Prevalence,Tunisia,Female,Age-standardized,Headache disorders,Rate,1990,35603.68872,38830.77554,32382.91129
Prevalence,Tunisia,Both,Age-standardized,Headache disorders,Rate,1990,32728.4273,35817.80892,29664.29279
Prevalence,Turkey,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,17805.2308,19000.46683,16577.76761
Prevalence,Turkey,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,18828.70136,20004.13368,17618.41271
Prevalence,Turkey,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,18334.18558,19434.01458,17230.72084
Prevalence,Netherlands,Male,Age-standardized,Headache disorders,Rate,1990,37212.66574,41024.80097,33311.28824
Prevalence,Netherlands,Female,Age-standardized,Headache disorders,Rate,1990,44624.3635,48228.32764,41063.55069
Prevalence,Netherlands,Both,Age-standardized,Headache disorders,Rate,1990,40904.59078,44599.13548,37214.0879
Prevalence,Niue,Male,Age-standardized,Headache disorders,Rate,2000,28181.71632,31252.79866,25378.03943
Prevalence,Niue,Female,Age-standardized,Headache disorders,Rate,2000,33788.25703,36851.96798,30608.48656
Prevalence,Niue,Both,Age-standardized,Headache disorders,Rate,2000,30961.39843,33913.89148,28036.36857
Prevalence,United States Virgin Islands,Male,Age-standardized,Headache disorders,Rate,1990,28352.3815,31370.77257,25338.24782
Prevalence,United States Virgin Islands,Female,Age-standardized,Headache disorders,Rate,1990,34836.63646,38099.80384,31754.98056
Prevalence,United States Virgin Islands,Both,Age-standardized,Headache disorders,Rate,1990,31733.36588,34851.70609,28713.49653
Prevalence,Togo,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,13631.22569,14579.00991,12737.30461
Prevalence,Togo,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,15134.76179,16099.30042,14210.29359
Prevalence,Togo,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,14449.86372,15376.64161,13576.24598
Prevalence,Guinea-Bissau,Male,Age-standardized,Headache disorders,Rate,1990,31124.83997,34217.19108,27995.39976
Prevalence,Guinea-Bissau,Female,Age-standardized,Headache disorders,Rate,1990,35378.20021,38501.82742,32179.61396
Prevalence,Guinea-Bissau,Both,Age-standardized,Headache disorders,Rate,1990,33374.53385,36444.93099,30323.17437
Prevalence,Zimbabwe,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,14485.7405,15376.9502,13641.30708
Prevalence,Zimbabwe,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,15030.16174,15960.91897,14144.92232
Prevalence,Zimbabwe,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,14763.27182,15661.23496,13907.55517
Prevalence,United States Virgin Islands,Male,Age-standardized,Headache disorders,Rate,2000,28344.17589,31348.03104,25352.83518
Prevalence,United States Virgin Islands,Female,Age-standardized,Headache disorders,Rate,2000,34838.46288,38076.39063,31702.0651
Prevalence,United States Virgin Islands,Both,Age-standardized,Headache disorders,Rate,2000,31773.09858,34909.45937,28718.40867
Prevalence,Taiwan (Province of China),Male,Age-standardized,Headache disorders,Rate,2000,22211.14903,24565.65243,20065.6928
Prevalence,Taiwan (Province of China),Female,Age-standardized,Headache disorders,Rate,2000,30511.14598,33172.01002,27898.36757
Prevalence,Taiwan (Province of China),Both,Age-standardized,Headache disorders,Rate,2000,26284.15069,28759.5419,23936.02205
Prevalence,Mali,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,12217.1977,13055.8423,11411.15129
Prevalence,Mali,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,13642.33216,14551.374,12776.09418
Prevalence,Mali,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,12936.78951,13805.45409,12128.42375
Prevalence,Monaco,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,18468.35661,19695.82905,17237.24222
Prevalence,Monaco,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,23514.9954,24963.94607,22067.35201
Prevalence,Monaco,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,21037.07724,22281.12178,19701.21641
Prevalence,Slovakia,Male,Age-standardized,Headache disorders,Rate,2000,32358.62481,35763.10402,29027.28563
Prevalence,Slovakia,Female,Age-standardized,Headache disorders,Rate,2000,39835.36608,43254.19172,36498.60859
Prevalence,Slovakia,Both,Age-standardized,Headache disorders,Rate,2000,36179.23188,39461.85159,32949.26927
Prevalence,Liberia,Male,Age-standardized,Headache disorders,Rate,2000,31118.4999,34135.51034,28021.99144
Prevalence,Liberia,Female,Age-standardized,Headache disorders,Rate,2000,35372.67385,38549.05425,32170.81591
Prevalence,Liberia,Both,Age-standardized,Headache disorders,Rate,2000,33237.54313,36257.57214,30122.25804
Prevalence,Bermuda,Male,Age-standardized,Headache disorders,Rate,2000,28346.27143,31321.46756,25341.48359
Prevalence,Bermuda,Female,Age-standardized,Headache disorders,Rate,2000,34838.79274,38082.53207,31715.42489
Prevalence,Bermuda,Both,Age-standardized,Headache disorders,Rate,2000,31701.37688,34815.59461,28724.67464
Prevalence,Slovenia,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,14703.45809,15760.82277,13665.55513
Prevalence,Slovenia,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,15014.09283,16111.82957,13908.54725
Prevalence,Slovenia,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,14840.6184,15869.0979,13791.94378
Prevalence,Cambodia,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,14823.88702,16280.29505,13419.23116
Prevalence,Cambodia,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,18755.32684,20065.22335,17221.10263
Prevalence,Cambodia,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,17027.99816,18355.68909,15592.65313
Prevalence,China,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,14091.45134,15105.30567,13189.15536
Prevalence,China,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,18102.36365,19222.15922,17026.72433
Prevalence,China,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,16081.06748,17092.24935,15093.94701
Prevalence,American Samoa,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,16853.66544,17972.58117,15824.62992
Prevalence,American Samoa,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,20605.22258,21837.43577,19373.54665
Prevalence,American Samoa,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,18708.10657,19853.9825,17544.42168
Prevalence,Monaco,Male,Age-standardized,Headache disorders,Rate,2000,35974.2495,39524.94504,32352.90132
Prevalence,Monaco,Female,Age-standardized,Headache disorders,Rate,2000,43785.10891,47303.88333,40273.72797
Prevalence,Monaco,Both,Age-standardized,Headache disorders,Rate,2000,39858.99822,43384.8991,36422.03173
Prevalence,Fiji,Male,Age-standardized,Headache disorders,Rate,2000,28187.78115,31191.64378,25350.64524
Prevalence,Fiji,Female,Age-standardized,Headache disorders,Rate,2000,33793.99863,36829.35869,30572.62927
Prevalence,Fiji,Both,Age-standardized,Headache disorders,Rate,2000,30969.64018,33941.38733,27976.97023
Prevalence,Armenia,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,12247.64869,13107.50173,11424.58456
Prevalence,Armenia,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,15881.92106,16950.02809,14795.47259
Prevalence,Armenia,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,14224.91828,15155.27363,13265.29793
Prevalence,Greenland,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,21720.40878,23125.02347,20343.66836
Prevalence,Greenland,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,27177.17574,28831.67629,25586.56803
Prevalence,Greenland,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,24215.77408,25656.10757,22789.72896
Prevalence,Nepal,Male,Age-standardized,Headache disorders,Rate,2000,33263.65924,36659.02181,30019.71862
Prevalence,Nepal,Female,Age-standardized,Headache disorders,Rate,2000,35983.82703,39352.19922,32646.47914
Prevalence,Nepal,Both,Age-standardized,Headache disorders,Rate,2000,34629.6938,38006.31844,31515.7372
Prevalence,Northern Mariana Islands,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,16683.92972,17806.946,15613.32982
Prevalence,Northern Mariana Islands,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,20438.06853,21647.96793,19198.47299
Prevalence,Northern Mariana Islands,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,18419.69747,19587.1292,17291.90773
